정류장ID,버스정류장명,위도,경도
12330,송파보훈회관.금호어울림2차,37.49399166666667,127.15556666666667
12332,한영중고한영외고,37.54805666666667,127.15587166666667
12333,고덕역,37.555436666666665,127.15586166666665
12334,송파보훈회관.금호어울림2차,37.49385666666667,127.15577
12336,한영중고한영외고,37.548006666666666,127.15627666666666
12337,광문고.서울컨벤션고,37.56051333333333,127.15649833333333
12339,송파구립마천청소년센터,37.49198166666667,127.15655166666666
12341,강동경희대병원.명일동이마트,37.55462166666667,127.15669166666666
12342,송파구립마천청소년센터,37.49183166666667,127.15679
12343,남한산성입구,37.49097166666666,127.157155
12344,고덕평생학습관.온조대왕체육관,37.55576166666666,127.15812499999998
12345,광문고.서울컨벤션고,37.56059666666667,127.15761333333333
12347,상대원시장,37.43707666666667,127.15806666666667
12348,상대원시장,37.435714999999995,127.15829333333335
12352,상대원고개,37.439585,127.15901833333334
12356,상대원고개,37.44025166666667,127.15982666666666
12359,강동고등학교,37.55025333333333,127.16034833333333
12361,대원터널앞사거리,37.433465,127.16067166666666
12362,강동고등학교,37.550261666666664,127.16068166666668
12366,강덕초등학교.고덕그라시움,37.56044333333333,127.16273333333332
12368,강덕초등학교.고덕그라시움,37.560255,127.16288666666667
12371,상대원1동주민센터앞,37.432721666666666,127.16427
12372,상일동역1번출구,37.55651666666667,127.163945
12374,상일동역8번출구,37.55639,127.16485166666668
12375,고덕숲아이파크,37.55048,127.16467499999999
12376,고덕숲아이파크,37.55063166666666,127.16468333333333
12377,상일동역2번출구,37.55737333333333,127.16516333333333
12378,상대원1동주민센터,37.432961666666664,127.164735
12379,상일동역2번출구,37.55719333333333,127.16538166666666
12380,고덕초등학교,37.56004,127.16564333333332
12381,고덕초등학교,37.56016833333333,127.16539166666668
12386,상일1동주민센터.롯데캐슬베네루체,37.55032166666667,127.16821
12387,상일1동주민센터.고덕사회체육센터,37.550466666666665,127.16816666666666
12390,상일동역6번출구.고덕아르테온,37.556808333333336,127.16787000000001
12391,상일동역4번출구.센트럴푸르지오,37.557235,127.16963833333332
12392,고덕리엔파크1단지,37.56122666666667,127.17043666666665
12394,해뜨는주유소,37.55910166666667,127.17080499999999
12395,고덕천교차로,37.556355,127.17118166666666
12396,해뜨는주유소,37.559756666666665,127.17098833333333
12397,고덕천교차로,37.55641,127.17144666666667
12398,고덕자이.고덕천물놀이장,37.55342333333333,127.17206166666668
12400,고덕자이.상일여고,37.550913333333334,127.17129333333332
12401,고덕자이.상일여고,37.550868333333334,127.17206499999999
12402,강명초등학교,37.55337166666666,127.17237333333333
12404,강동공영차고지,37.56406666666667,127.173885
12559,일신삼익아파트,37.68935333333333,126.76332499999998
12560,탄현서광아파트,37.68945166666666,126.76318166666667
12563,동문태영아파트,37.686215,126.76515333333333
12564,동문아파트,37.68634,126.76524666666667
12568,일산중고교,37.687145,126.76662
12569,탄현동문아파트,37.69000166666667,126.76701999999999
12570,탄현동문아파트,37.69948333333333,126.76700000000001
12573,탄현2단지.삼익아파트,37.69353833333333,126.76776
12574,탄현2단지.삼익아파트,37.693565,126.76796
12577,탄현2지구.풍림아파트,37.691993333333336,126.76841333333331
12579,일산시장,37.68436333333333,126.76985
12580,일산시장,37.686415000000004,126.770135
12581,발산중학교,37.66884,126.770135
12583,일산시장,37.68453,126.769835
12584,발산중학교,37.668973333333334,126.77081000000001
12593,현대홈타운,37.68349666666666,126.77387666666667
12594,현대홈타운,37.68375,126.77368333333334
12596,일산터미널,37.685583333333334,126.77335666666667
12604,북일산전화국.일산2동주민센터,37.684999999999995,126.77619000000001
12605,산들마을입구,37.68298,126.77718833333331
12630,상감천마을,37.70950333333334,126.78557666666666
12696,공항동지하도입구,37.559086666666666,126.808185
12787,신월초등학교,37.538705,126.83903833333333
12798,신월초등학교,37.538961666666665,126.83941666666666
12799,서울호서전문학교.등촌주공3단지아파트,37.562868333333334,126.83946499999999
12803,서울호서전문학교.등촌주공3단지아파트,37.56266166666667,126.839755
12809,서울강서우체국,37.564568333333334,126.84037000000002
12816,등촌동부영아파트,37.56272166666667,126.84275000000001
12823,보문역,37.585519999999995,127.02030833333335
12856,우면주공아파트.우면한라아파트,37.47074666666666,127.02569999999999
12858,우면주공아파트.양재1동주민센터,37.47078166666667,127.02614333333334
12859,강남역,37.497550000000004,127.02681499999998
12862,돈암1동주민센터,37.60367166666666,127.02642333333333
12863,돈암1동주민센터,37.60451333333333,127.02656833333334
12869,길음2동주민센터,37.606109999999994,127.02747
12880,코오롱아파트.양재1동주민센터,37.47237833333334,127.02815833333334
12883,우면코오롱아파트,37.47202666666667,127.02810166666669
12897,역삼초등학교,37.49222333333333,127.03060333333333
12903,우성아파트.양재초등학교,37.47457166666666,127.03182833333334
12905,우성아파트.양재초등학교,37.474668333333334,127.03275333333335
12908,우이1교앞,37.64465166666666,127.03242
12918,언주역5번출구.차병원사거리,37.507558333333336,127.03532333333332
12941,경동시장,37.580108333333335,127.03828666666668
12951,강북보건소,37.63247833333333,127.03923333333333
12952,장위동고개,37.61429166666667,127.04067500000001
12954,국방연구원,37.591413333333335,127.04118166666667
12958,국방연구원,37.59114666666667,127.04008
12965,도봉소방서,37.66508666666667,127.04266833333334
12968,신도봉사거리,37.67274999999999,127.04433333333333
12988,방학1동대상타운현대삼성아파트,37.66638833333333,127.04600333333335
12995,도봉구청,37.668955,127.04632500000001
12996,방학1동대상타운현대삼성아파트,37.66583333333333,127.04643833333333
12997,천주교성수동성당앞,37.539341666666665,127.04601333333333
12999,천주교성수동성당앞,37.53937,127.04613833333333
13000,경일초등학교입구,37.54107833333333,127.04637166666667
13002,신답역,37.570206666666664,127.047505
13006,경일초등학교입구,37.541381666666666,127.04601333333333
13008,구의정부3동우체국,37.734766666666665,127.04800500000002
13015,뚝섬역4번출구,37.5468,127.04927
13016,염광고등학교,37.62730166666667,127.05023833333334
13018,염광고등학교,37.62743833333333,127.05029
13020,선릉역,37.50514333333333,127.050205
13025,꿈의숲아이파크아파트,37.61799499999999,127.05106166666668
13026,상경초등학교,37.67087166666667,127.05206166666667
13029,상계현대3차아파트,37.67098333333333,127.05257000000002
13061,세검정.상명대,37.60064833333333,126.95915500000001
13067,효창운동장.효창동주민센터,37.54222333333333,126.96183333333332
13077,숙명여대정문,37.54514833333334,126.96431666666668
13091,샘마을.대안중학교,37.37442166666666,126.96697833333334
13093,청파시장,37.54861166666667,126.96987333333333
13116,평촌동주민센터.인덕원대우아파트,37.395145,126.97598500000001
13185,서울성모병원,37.50275833333333,127.00548166666667
13187,정릉초교,37.619058333333335,127.00634
13188,강북청소년수련관,37.645786666666666,127.00680666666668
13189,강북청소년수련관,37.64566666666666,127.00683833333332
13197,서초동삼성아파트,37.48891833333333,127.00934166666666
13198,국립4.19민주묘지,37.64689833333333,127.00914499999999
13199,국립4.19민주묘지,37.64695,127.00895666666665
13212,창신3동주민센터,37.57841333333333,127.01517833333334
13225,동작상떼빌아파트,37.48831833333334,126.90713666666667
13227,신대방경남아파트,37.48847333333333,126.907215
13229,한마음선원.관악역이안아파트,37.42263666666667,126.90726166666667
13235,석수현대아파트,37.415975,126.90735666666666
13241,미성아파트앞,37.58982,126.91014500000001
13242,미성아파트앞,37.58996166666667,126.91012166666665
13245,독산고등학교,37.477131666666665,126.91150166666667
13246,독산고등학교,37.47732833333334,126.91146333333333
13254,신대방역,37.48741333333333,126.91174333333332
13255,신대방역,37.48743833333333,126.91227833333332
13256,새마을금고앞,37.58899833333333,126.91185333333333
13257,와산교,37.588125,126.91305333333334
13260,삼성래미안2차아파트,37.57125,126.91381166666666
13264,응암역신사오거리,37.59882833333334,126.91498333333332
13310,군포보건소,37.333861666666664,126.92613000000001
13315,군포보건소,37.33421333333333,126.92621499999998
13322,연남동,37.56244,126.92750833333334
13341,광흥창역,37.547313333333335,126.93394166666667
13352,비산사거리.이마트,37.398720000000004,126.93633333333334
13361,마포세무서,37.547045000000004,126.93903333333334
13371,상도2동아이파크.포스코더샵아파트,37.50152833333333,126.94090999999999
13372,상도2동아이파크.포스코더샵아파트,37.501513333333335,126.94113666666665
13374,동작문화복지센터.동작보건소,37.50499333333333,126.94075999999998
13396,고은초등학교.홍제센트럴아이파크,37.58524333333333,126.94471666666668
13403,군포중학교,37.35588666666667,126.94709166666668
13426,등촌3동천주교회,37.56008166666666,126.84579666666666
13427,등촌3동천주교회,37.55998666666667,126.84600999999999
13429,개봉푸르지오아파트,37.502163333333336,126.84785666666667
13431,등촌3동주공10단지아파트,37.56205,126.84739666666668
13433,광남사거리.광명교육청,37.468755,126.84838999999998
13434,광남중학교.광명교육청,37.469725000000004,126.84849000000001
13436,광남중학교,37.47040666666667,126.84909833333334
13438,강서한강자이아파트,37.56638833333333,126.85002666666666
13440,양강중학교,37.52376,126.84997
13441,서울서진학교,37.56628666666666,126.85029166666666
13450,광명남초등학교,37.476009999999995,126.85295166666668
13452,경복비즈니스고등학교,37.557673333333334,126.85319833333332
13455,대림경동아파트,37.565605,126.853275
13458,가양역.마포중고등학교,37.55963833333333,126.85425333333333
13467,광명시장,37.478563333333334,126.85696333333333
13489,광복시장.철산두산위브아파트,37.48957,126.86507666666667
13490,철산우성아파트,37.490035,126.86756833333332
13491,철산우성아파트,37.48999333333334,126.86768333333333
13492,철산현대아파트,37.490019999999994,126.86647166666668
13502,철산1동주민센터,37.49091166666666,126.86922166666666
13512,갈산초등학교정문,37.51282166666667,126.870105
13513,갈산초등학교정문,37.512771666666666,126.87055833333334
13529,구로1동우체국,37.49156833333333,126.87450166666667
13576,영문초등학교,37.52004,126.88796333333333
13579,영문초등학교,37.52019666666667,126.887835
13607,선유도역.롯데제과,37.53722833333334,126.89548833333335
13610,독산사거리,37.47182333333333,126.896605
13611,영등포구청,37.52534,126.89643833333334
13613,영등포구청,37.526205,126.89691833333333
13624,대동초등학교,37.4937,126.90066666666668
13675,증산종합시장.증산중학교입구,37.580641666666665,126.90637999999998
13691,고미술상가,37.56361166666667,127.05729666666666
13694,회기역종점,37.58997,127.05879833333331
13706,청원고등학교,37.66504166666667,127.06165333333333
13707,청원고등학교,37.665225,127.061595
13715,개포도서관,37.48355333333333,127.06356333333333
13721,월계1동경로당,37.61716166666667,127.064175
13725,보람아파트2단지,37.66478166666666,127.064385
13730,와우패션클럽,37.655121666666666,127.06360500000001
13731,중평초등학교,37.63696166666667,127.06500666666668
13733,석계역굴다리앞,37.614385,127.06582666666667
13737,석관동코오롱아파트,37.606655,127.06635
13747,신양초등학교앞,37.53380166666667,127.06791833333334
13752,하계2동주민센터,37.63177333333333,127.068115
13759,이문동현대아파트,37.60095333333334,127.07098666666667
13767,면목2동한신아파트,37.586758333333336,127.07423833333333
13771,아주중학교,37.50478333333333,127.07660166666668
13773,지하철7호선중화역2번출구,37.60170333333333,127.08070166666667
13777,중계본동주민센터,37.647551666666665,127.08069166666668
13778,하나은행면목지점,37.586816666666664,127.08111
13780,면목두산아파트1차,37.58187,127.083805
13781,중계본동종점,37.64461666666667,127.08279666666667
13797,래미안구의파크스위트,37.545010000000005,127.08901833333333
13816,봉화산역2번출구,37.616705,127.09317333333333
13829,올림픽대교북단사거리,37.543384999999994,127.09377666666666
13856,불암동,37.64899666666667,127.10707499999998
13857,불암동,37.64922166666667,127.10708500000001
13865,송파여성문화회관,37.50673833333334,127.10961666666665
13866,202번종점,37.646595000000005,127.10883833333334
13868,202번종점,37.64666666666667,127.10888333333332
13871,송파여성문화회관,37.507023333333336,127.10941999999999
13885,삼육대후문.논골.한화아파트,37.64460333333333,127.11174333333332
13888,삼육대후문.논골.한화아파트,37.644441666666665,127.11196999999999
13890,담터고개,37.642489999999995,127.11243
13892,수락산입구.동부거성아파트,37.70822666666666,127.11337166666665
13894,샛말.신안인스빌,37.65094166666667,127.11184666666668
13895,샛말.신안인스빌,37.65087333333334,127.11223166666666
13900,한성백제역4번출구,37.51499666666667,127.11536666666667
13905,KCC스위첸후문,37.655055,127.11472166666665
13906,KCC스위첸후문,37.65500333333333,127.11501666666666
13923,풍납동극동.쌍용아파트,37.52684166666666,127.11869999999999
13924,청학리주공5단지.별내도서관,37.707258333333336,127.11897833333333
13925,청학리주공5단지.별내도서관,37.70742166666666,127.11905333333334
13937,경은학교앞,37.69960833333334,127.12368166666666
13938,송파동삼익아파트,37.503015,127.12195333333332
13939,경은학교앞,37.69982166666667,127.12388666666666
13940,가락동쌍용아파트,37.50252,127.12209666666668
13945,천호역.풍납시장,37.537038333333335,127.122575
13952,아랫미아리.퇴뫼,37.695058333333336,127.12829666666667
13953,아랫미아리.퇴뫼,37.69568833333334,127.12798166666668
13959,방이역3번출구대림아파트,37.508471666666665,127.12559166666666
13975,오금동대림아파트,37.50791666666667,127.12799000000001
13994,가동초등학교,37.49754333333333,127.12865666666667
13997,별내하우스토리.중말사거리,37.66966,127.13405666666668
13999,퇴메,37.687978333333334,127.13304333333332
14001,극동아파트,37.494885,127.13213499999999
14007,보성중고등학교,37.520023333333334,127.13356999999999
14008,가락2동프라자아파트,37.49310833333333,127.13405833333333
14009,넉바위마을,37.67491833333334,127.13392666666665
14010,넉바위마을,37.67534,127.13424666666667
14012,중문마을,37.68149166666667,127.13501999999998
14014,중문마을,37.68188166666666,127.13543666666668
14021,둔촌오륜역.서문교회,37.51846666666667,127.13974333333333
14034,서하남IC입구,37.51710666666667,127.14281333333332
14047,보훈회관,37.52629666666667,127.14538499999999
14049,보훈회관,37.526500000000006,127.14527666666666
14057,일자산입구.둔촌도서관,37.53199333333334,127.14962333333332
14058,일자산입구.둔촌도서관,37.53159166666667,127.14988
14061,마천1동주민센터,37.49577333333333,127.14961333333333
14064,마천역.송파파크센트럴,37.49355,127.15218000000002
14074,강동아트센터.강동경희대병원,37.552281666666666,127.15613166666665
14077,고덕평생학습관.온조대왕체육관,37.555506666666666,127.15809166666668
14097,스타타워.동방렌탈,37.43430166666667,127.17640333333333
14303,숙명여대도서관앞,37.54487166666667,126.96650333333334
14330,여월중,37.519396666666665,126.79752333333333
14331,여월중,37.51943833333333,126.79772833333332
14340,청계8가.영도교,37.570725,127.01899999999999
14341,청계7가.동평화.청평화시장,37.569563333333335,127.01388666666665
14384,공대입구,37.45493666666667,126.94984666666666
14393,국제대학원,37.464180000000006,126.95526333333333
14397,경영대.행정대학원,37.466135,126.95205333333334
14406,교수회관입구,37.456085,126.95532666666668
14410,양곡도매시장,37.46002333333333,127.03525166666668
14448,대치사거리,37.50349666666667,127.05820333333334
14449,대치사거리,37.503659999999996,127.05857833333333
14450,포스코사거리,37.507815,127.05629666666667
14472,면곡시장,37.57167833333333,127.081035
14473,면곡시장,37.571493333333336,127.08135166666668
14487,중랑소방서,37.614815,127.09528
14494,정릉북한산국립공원입구,37.61772166666666,126.99929666666667
14495,우방아파트,37.36813333333334,126.93078333333332
14496,장미아파트,37.36812,126.93121166666667
14503,동묘앞역6번출구,37.571765,127.01559833333334
14508,동묘앞역5번출구,37.571945,127.01587166666668
14514,남구로역,37.48527833333333,126.88678666666668
14521,서빙고초등학교,37.521238333333336,126.99088333333333
14537,구룡초교사거리,37.48066666666667,127.05450666666665
14541,광명농협,37.463364999999996,126.88143166666666
14560,청계9가.텐즈힐2단지정문앞,37.57075,127.025565
14564,새길어린이집.신풍역3번출구,37.49934666666666,126.90740833333332
14571,오류동역,37.49560666666666,126.84252833333333
14586,남부여성발전센터앞,37.46275333333333,126.90514999999999
14587,남부여성발전센터앞,37.46264,126.90531833333334
14588,새길어린이집.신풍역3번출구,37.49957833333334,126.90699833333335
14595,대방천사거리,37.498796666666664,126.91964833333334
14603,서초구민체육센터.심산문화센터,37.49800166666667,126.99116333333335
14604,서초구민체육센터.심산문화센터,37.49838833333333,126.99051666666668
14620,하계역,37.637386666666664,127.067785
14630,대길초등학교,37.498945000000006,126.91221333333333
14632,대방천사거리,37.498585000000006,126.919735
14649,성호시장,37.43775166666667,127.14418833333333
14650,성호시장입구.단대리약국,37.439049999999995,127.14503166666667
14651,단대리약국,37.43882166666666,127.14498833333333
14652,성호시장,37.43794666666667,127.14431
14654,강서공업고등학교,37.57553,126.81662833333333
14655,공단오거리.공단주유소,37.434441666666665,127.17328333333334
14656,공단오거리.공단주유소,37.43436,127.17365
14657,국립항공박물관.공항동천주교회,37.555638333333334,126.81191666666668
14659,효창공원앞역.이봉창역사울림관,37.538826666666665,126.96269833333332
14661,용산꿈나무종합타운.보건분소,37.538295,126.96464833333333
14662,용산꿈나무종합타운.보건분소,37.538491666666665,126.96492833333332
14668,설월리마을,37.44004666666667,126.87891166666668
14669,목동아파트601동앞.이대병원,37.535935,126.88327
14674,한울중학교,37.46264833333333,126.90737166666668
14675,한울중학교,37.46252166666667,126.90730166666665
14684,중부운수앞,37.52415333333333,126.83081333333332
14689,중부운수앞,37.52424666666666,126.83079666666666
14702,도봉소방서,37.66559666666667,127.04311166666666
14705,세종대왕기념관,37.590516666666666,127.04256666666667
14709,하계미성아파트,37.63509166666667,127.06882166666668
14747,고양시청,37.65696166666667,126.83319166666666
14750,군포초등학교,37.34759833333333,126.94299833333335
14782,독립문역,37.57541833333333,126.95643333333334
14786,디지털3단지.가산비즈니스센터,37.47961,126.87973333333333
14789,동묘역.롯데캐슬천지인,37.57415,127.01584833333332
14792,고속터미널,37.50617,127.00939333333332
14793,넓은들공원,37.51106666666667,126.83864833333334
14794,상문고교,37.48201666666667,127.00468833333335
14798,넓은들공원,37.510795,126.83919833333333
14806,목동12.13단지사잇길,37.513034999999995,126.86359666666667
14807,목동12.13단지사잇길,37.51323333333333,126.86327000000001
14811,구로남초등학교,37.48399,126.89101000000001
14812,남구로역,37.48493166666666,126.88737
14823,서울교통공사.서울새활용플라자,37.56209333333334,127.05690666666666
14824,벽산아파트103동,37.66056666666667,127.07189666666666
14826,면곡시장,37.57002833333333,127.07944166666667
14827,면곡시장,37.569718333333334,127.07965666666665
14828,중곡아파트,37.565778333333334,127.07713833333334
14829,중곡아파트,37.56632833333333,127.07785666666665
14831,삼학사길사거리,37.504038333333334,127.09725833333331
14832,삼학사길사거리,37.504691666666666,127.09699833333335
14842,주암동,37.459716666666665,127.03355666666667
14843,상1동행정복지센터,37.491634999999995,126.75292833333333
14845,상1동행정복지센터,37.49149666666666,126.75230000000002
14848,영희초등학교,37.49128333333333,127.08045166666668
14856,월계1동경로당,37.61710166666667,127.06406333333334
14863,남한산성입구,37.49096,127.15727833333334
14864,종점,37.49276833333333,127.15276333333334
14865,마천1동주민센터,37.495756666666665,127.14987166666667
14875,석촌중학교후문,37.499831666666665,127.12292166666666
14893,가락시장역4번출구.제일오피스텔,37.49321833333333,127.11972333333333
14909,신안파크아파트후문,37.52397666666666,126.82879666666668
14910,신안파크아파트후문,37.5241,126.82890666666665
14911,신정1동우체국,37.521953333333336,126.86167333333333
14912,신정1동우체국,37.5222,126.86135833333334
14913,신목초등학교입구,37.517471666666665,126.87092666666668
14917,목동중학교,37.51906333333333,126.87034833333334
14919,구리여중고,37.59256833333333,127.15032666666666
14920,광운중.광운인공지능고등학교,37.618975,127.05633000000002
14922,우방아파트,37.48923333333333,126.91924666666667
14923,은천성결교회,37.488326666666666,126.92142666666665
14930,하안3동주민센터.하안주공7.8단지,37.458915000000005,126.88130833333335
14943,디지털3단지.영창실업,37.48336833333334,126.87893666666666
14944,서부운수기점(가상),37.58177166666667,126.91033
14945,서부운수기점,37.58163166666667,126.91025666666668
14948,금실어린이공원,37.51738833333333,126.83788666666666
14994,독산3치안센터.꿈꾸는나무,37.476623333333336,126.90733666666665
15020,공덕역,37.543495,126.95163333333333
15023,정릉3동주민센터앞,37.608446666666666,127.00441000000001
15024,정릉3동주민센터앞,37.60852166666667,127.00470333333332
15047,세그루학원,37.656573333333334,127.02793166666667
15059,동문굿모닝힐,37.62357,127.03774666666668
15064,창동주공3단지,37.651205,127.04146
15065,창동주공3단지,37.650998333333334,127.04171666666667
15070,창1동주민센터,37.648735,127.04277833333332
15071,창1동주민센터,37.648808333333335,127.04298833333333
15077,창동아이파크,37.661613333333335,127.04675166666667
15081,창동동아청솔아파트,37.65671833333333,127.04959333333333
15082,창동동아청솔아파트,37.65668,127.04980333333333
15100,경기기계공업고등학교,37.630945,127.07398833333333
15135,외대역앞,37.59607333333334,127.06095833333332
15136,이경시장,37.595398333333335,127.06500333333334
15143,송내초교.법원입구,37.49036833333333,126.76004333333334
15144,송내초교.법원입구,37.489963333333336,126.76024333333335
15171,관현사입구,37.437345,127.06321000000001
15176,우신운수종점(가상),37.46377833333334,126.98843000000001
15187,송파사회복지관.성요셉성당,37.49814333333334,127.14070666666666
15188,송파사회복지관.성요셉성당,37.49811833333333,127.14095333333334
15191,예수사랑교회,37.622274999999995,127.08711166666666
15225,현대시장,37.48773333333334,126.94658333333334
15226,조원동기점,37.483513333333335,126.905895
15235,당현초등학교,37.64834666666666,127.058925
15238,신이문역,37.60261666666667,127.06789833333332
15239,쌍용아파트,37.60142166666667,127.06847166666667
15240,중앙하이츠빌라앞,37.53801333333333,126.960035
15241,중앙하이츠빌라앞,37.537971666666664,126.95987833333332
15242,성수동진주타운,37.53672166666667,127.05745666666665
15243,성수동진주타운,37.53662333333333,127.05748833333334
15244,제민약국,37.536593333333336,127.05851666666668
15245,제민약국,37.53650666666667,127.05848833333333
15260,윗배다리,37.664535,126.84194666666666
15261,윗배다리,37.664455,126.842005
15269,신영초등학교,37.50172666666666,126.89712333333334
15270,대림3동주민센터,37.49784666666667,126.89880833333333
15345,창1동제1공영주차장입구,37.64638,127.03760499999999
15348,부천전화국,37.486956666666664,126.77612333333333
15349,부천전화국,37.486909999999995,126.77521666666668
15351,시민운동장,37.48733166666667,126.77229000000001
15352,팰리스카운티.부천서초교입구,37.48831333333333,126.76674833333333
15353,팰리스카운티.부천서초교입구,37.48816333333333,126.76652333333335
15354,상동시장.중동역.부천여고,37.48844999999999,126.76259499999999
15355,상동시장.중동역.부천여고,37.48828666666667,126.76284833333332
15356,법원.검찰청,37.49120166666667,126.75770166666668
15357,법원.검찰청,37.49123,126.75626833333332
15358,공구상가,37.50906333333333,126.78536833333334
15359,공구상가,37.50828666666666,126.78537499999999
15360,온세미,37.51175333333333,126.78483
15361,온세미,37.510935,126.78453999999998
15363,KT북부천지사.민방위교육장,37.52023333333333,126.79345666666669
15364,KT북부천지사.민방위교육장,37.520136666666666,126.79285
15365,원종종합시장성곡사거리,37.51938166666666,126.80500666666667
15366,원종종합시장성곡사거리,37.52036,126.80466166666665
15369,서림아파트,37.52404166666667,126.80934333333335
15370,서림아파트,37.524105,126.80910999999999
15372,부강아파트,37.52404666666666,126.81334999999999
15373,부강아파트,37.52410666666666,126.81235
15379,고강사거리,37.527375,126.81623333333333
15380,고강사거리,37.527025,126.81595999999999
15390,백석초등학교.한국임업진흥원,37.55274333333333,126.86157166666665
15404,꿈동산.사랑마을,37.493975,126.7567
15445,서울북부지방법원.검찰청.성우아파트,37.676163333333335,127.04832333333334
15451,자동차부품상가,37.564640000000004,127.057695
15462,용두7통앞,37.621865,126.88977833333333
15463,용두6통앞,37.62314833333333,126.88573333333333
15464,용두5통앞,37.62394,126.882845
15465,용두사거리,37.62882333333334,126.88186499999999
15468,용두6통앞,37.623061666666665,126.88570666666668
15469,용두7통앞,37.621824999999994,126.88964333333334
15477,오정경찰서.여월휴먼시아5단지,37.51208333333333,126.79970499999999
15478,여월휴먼시아4단지,37.50987,126.79819
15479,부천종합운동장역5번출구,37.5064,126.79735166666666
15480,당아래지하차도.산업인력공단,37.50501666666666,126.79422333333332
15481,춘의가구거리,37.50435166666667,126.79038333333334
15482,춘의테크노파크단지앞,37.500573333333335,126.78632833333334
15483,복사골문화센터.부천시청소년센터,37.49417833333334,126.75388166666669
15484,한아름마을.반달마을,37.494238333333335,126.749245
15485,목련마을,37.49279,126.74782833333332
15486,오정경찰서.여월휴먼시아5단지,37.51188833333333,126.80009166666666
15487,여월농업공원.여월휴먼시아4단지,37.508788333333335,126.79823
15488,부천종합운동장역6번출구,37.506305,126.79769333333334
15489,당아래지하차도.산업인력공단,37.50470166666666,126.79382499999998
15490,춘의가구거리,37.503965,126.78950666666667
15493,복사골문화센타.반달마을,37.49402833333333,126.75290166666667
15494,한아름마을.반달마을,37.49407166666666,126.74997166666665
15495,목련마을,37.493395,126.74810666666666
15507,천지사입구,37.366638333333334,126.94535333333333
15523,남영동주민센터,37.545406666666665,126.97499833333335
15552,한남운수대학동차고지,37.47027,126.93981333333335
15559,면목마젤란아파트,37.58687333333333,127.08372333333334
15560,녹색병원입구,37.58489833333333,127.08338
15561,면목두산아파트1차,37.58184333333334,127.08354166666668
15563,명일동신동아아파트,37.55459,127.15191000000002
15564,명일동신동아아파트,37.55495166666666,127.15232166666668
15569,독립문역.서대문형무소역사관,37.576445,126.95531833333334
15584,KTX광명역8번출구,37.415081666666666,126.88511666666666
15587,장절리,37.425823333333334,126.84510166666665
15588,장절리,37.425158333333336,126.84568499999999
15589,동창골,37.43177333333333,126.84700166666669
15590,동창골,37.43267166666667,126.84713666666667
15591,사들,37.43544166666666,126.84600666666665
15592,사들,37.435626666666664,126.84620833333332
15593,신흥운수입구,37.504389999999994,127.13534666666668
15594,송파참병원,37.50358833333333,127.13760166666667
15595,효죽동입구,37.512391666666666,127.14211833333333
15596,서부입구,37.517615,127.14333333333335
15597,동북고등학교.둔촌오륜역,37.51895833333333,127.14004333333332
15604,창동고등학교,37.65136666666667,127.03845666666666
15647,이케아.롯데아울렛.광명점,37.422685,126.88404666666665
15648,원가학,37.41655333333333,126.85101666666667
15650,뒷골사거리,37.41560333333334,126.86063333333335
15669,풍납1동동아한가람아파트,37.537018333333336,127.114445
15670,풍납동신성노바빌,37.538183333333336,127.11582333333332
15708,인덕대학교,37.62867166666667,127.05540666666666
15758,래미안리더스원아파트,37.490141666666666,127.02761166666666
15772,선유도공원,37.542024999999995,126.902915
15816,이문1동주민센터,37.59780666666666,127.06525666666667
15823,군자교남단,37.55748833333334,127.07284999999999
15824,신내6단지아파트,37.616411666666664,127.091705
15850,망우동고개,37.60069,127.10737833333333
15893,신종월교,37.59731,127.04124833333331
15906,현대시장,37.48743833333333,126.94651833333334
16076,새쟁이마을,37.434758333333335,127.06613166666666
16077,새쟁이마을,37.43451166666667,127.06617833333333
16087,광명차고지,37.45780333333333,126.87217833333334
16088,광명공영차고지종점,37.457676666666664,126.872015
16110,국립중앙박물관용산가족공원,37.520873333333334,126.979955
16118,국립극장.반얀트리호텔,37.551534999999994,127.00075166666666
16119,하얏트호텔,37.54086666666667,126.99742166666668
16130,신내6단지,37.61620666666667,127.091775
16157,연희초등학교,37.56972,126.93302999999999
16159,갑을.미성아파트,37.53529666666667,127.11247999999999
16179,삼육서울병원,37.58976500000001,127.06061
16203,토성오거리,37.53205666666667,127.11908333333334
16204,풍납2동주민센터,37.52956,127.11605833333333
16206,서울아산병원장례식장,37.52465666666667,127.10751
16301,한국아파트,37.61493166666666,127.07324333333332
16302,묵동교입구.로프트원오피스텔,37.61564666666666,127.07687333333334
16303,우리은행,37.61581666666667,127.07683166666666
16304,묵동교,37.618035,127.07928166666667
16305,묵동교,37.618,127.07946166666667
16306,태릉고등학교앞,37.618338333333334,127.08534
16307,엘림재가방문요양센터,37.60467833333333,127.10346
16308,엘림재가방문요양센터,37.604391666666665,127.10325499999999
16309,이화미디어고.중랑숲어린이도서관,37.60322,127.10212333333332
16310,망우사거리,37.60054,127.10012166666665
16311,국민은행망우동지점,37.599934999999995,127.097365
16312,이수아파트앞시장입구,37.618275000000004,127.08307666666666
16314,동구햇살아파트,37.61352,127.07393500000002
16318,망우사거리,37.60037833333333,127.09992166666667
16319,금란교회,37.60118,127.10215000000001
16320,이수아파트앞시장입구,37.61817666666666,127.08295333333332
16321,금란교회,37.60128833333333,127.10198999999999
