하차정류장ID,하차정류장명,위도_y,경도_y,승객수
8501994,신방화5번출구,37.567393333333335,126.81744333333332,2
8501996,마곡역(가로변),37.56138,126.82691333333332,2
8501997,마곡역(가로변),37.560521666666666,126.82720333333332,188
8501998,마곡나루역1번출구.웰튼병원,37.56684166666666,126.82654,439
8502005,개봉1동사거리,37.50125333333334,126.84539166666669,3
8502010,MBC,37.58182166666666,126.89079166666669,4
8502011,MBC,37.58208333333334,126.89073,3
8502018,서울광장,37.565351666666665,126.978885,4
8502021,양서중학교,37.53284,126.83016166666668,22
8502027,밤일마을,37.45265333333334,126.86209166666669,1
8502044,서울대학교,37.46775333333333,126.94968166666668,5
8502046,서오릉입구,37.62258666666666,126.90042666666668,2
8502048,양천공영차고지,37.50841833333333,126.83723666666668,1
8502049,스타밸리앞,37.48115666666667,126.88486333333334,45
8502050,대진고등학교,37.637935,127.07367166666668,1
8502057,솔길공원,37.48929166666667,126.88036666666667,1
8502094,KT&G영등포지사.문래동종점,37.51542666666667,126.88726,2
8502106,성남시위례동행정복지센터.위례아트리버푸르지오,37.47083333333333,127.142365,3
8502131,영인운수차고지,37.54521333333333,126.81829166666668,2
8502133,서대문역사거리,37.56557833333333,126.966565,21
8502134,서대문역사거리,37.566136666666665,126.96689333333332,1
8502135,서울역사박물관.경희궁앞,37.569135,126.97038,74
8502152,구파발역.롯데몰,37.63724666666667,126.91853333333331,1
8502167,유한공고.성공회대앞,37.488481666666665,126.82459833333333,122
8502168,동삼빌라,37.48737166666667,126.82397166666668,5
8502169,그린빌라정문,37.486043333333335,126.823435,16
8502171,동삼빌라,37.48729333333333,126.82401833333331,1
8502172,청계한신휴플러스아파트,37.57180666666667,127.04503666666666,2
8502175,서울대학교,37.46683166666666,126.94798333333334,3
8502176,마곡나루역,37.56716333333333,126.82806666666666,39
8502177,롯데R&D센터,37.57030833333333,126.82854666666664,3
8502179,마곡나루역,37.56722333333333,126.82779,1
8502185,신설동역1번출구,37.57658333333333,127.02333333333333,1
8502203,미사강변센트럴자이.20단지.하남고등학교,37.55950666666667,127.18564166666664,1
8502209,벽산블루밍아파트종점,37.492105,126.94463666666668,1
8502214,독산한신아파트,37.45692333333333,126.88995,1
8502219,광화문,37.57014166666667,126.97635666666665,5
8502220,종로1가,37.57017666666666,126.98114,10
8502221,종로2가,37.57017,126.98499166666667,17
8502222,종로3가.탑골공원,37.57021,126.98932833333336,6
8502223,종로4가.종묘,37.57050166666667,126.99464166666668,14
8502224,종로5가.광장시장,37.57078666666666,126.99906166666666,15
8502225,종로6가.동대문종합시장,37.57101,127.00446333333332,11
8502226,동대문역.흥인지문,37.57244833333333,127.01381333333332,9
8502227,종로6가.동대문종합시장,37.571133333333336,127.00563166666667,1
8502230,종로3가.탑골공원,37.57037666666667,126.99001166666667,1
8502231,종로2가,37.570238333333336,126.98653666666664,2
8502232,종로1가,37.57027166666667,126.98163,1
8502235,마곡동로사거리,37.55910166666667,126.83247833333334,5
8502236,마곡동로사거리,37.55907333333334,126.83399,23
8502244,북중학교,37.517896666666665,126.78457666666668,1
8502249,제이드카운티1단지,37.466975000000005,126.82504333333333,54
8502250,제이드카운티2단지.헤일라움,37.46592666666666,126.82729333333332,21
8502251,옥길중.버들초등학교,37.463613333333335,126.82748333333332,4
8502252,센트럴힐.옥길주민지원센터,37.46169666666666,126.825965,6
8502253,옥길브리즈힐후문,37.46134,126.82019666666665,10
8502254,브리즈힐.센트리뷰,37.465046666666666,126.82090166666669,5
8502256,우리유엔미아파트,37.49721666666667,126.88262833333334,1
8502257,구로2동성당,37.49989,126.88255333333332,1
8502270,용왕산,37.53913166666667,126.87423166666667,5
8502271,화원중학교,37.537835,126.84103666666668,205
8502273,위례31단지.위례포레샤인후문,37.47465,127.13373833333333,1
8502275,핑크힐병원,37.549385,126.87551833333332,2
8502279,고양실업고등학교,37.70538333333333,126.78265666666668,1
8502286,신사동고개사거리,37.59567666666667,126.91034333333332,1
8502287,삼진제약,37.55321166666667,126.92683,4
8502314,영동2교,37.48277333333333,127.04365166666666,1
8502318,항동우남퍼스트빌,37.47661833333333,126.81901166666668,6
8502324,마곡동로사거리,37.55941666666667,126.831545,219
8502327,래미안상도3차중문,37.49987333333333,126.95386833333332,2
8502331,금천패션아울렛사거리.마리오,37.47789833333333,126.88751666666668,1
8502335,인애가요양병원,37.50532,127.135,1
8502344,도래울마을5.6단지,37.62818,126.86759666666669,1
8502345,도래울마을2.3단지,37.63261166666667,126.86995,4
8502346,도래울2단지상가,37.63478833333333,126.87188333333332,1
8502391,항동복합행정센터,37.47951833333333,126.82227666666668,4
8502392,푸른수목원,37.48129166666667,126.82460333333331,3
8502395,항동하버라인3단지,37.478746666666666,126.82294333333331,49
8502406,디지털단지오거리,37.48003666666667,126.88872166666668,4
8502409,고강지하차도입구(경유),37.537815,126.81569166666668,2
8502410,원종IC(경유),37.53382833333333,126.80560833333332,3
8502411,성우아파트,37.49077166666667,126.81999166666668,5
8502416,다솔마을.강서농수산물도매시장,37.55482833333333,126.81981,26
8502417,마곡13단지힐스테이트아파트,37.55670166666666,126.817975,41
8502424,동국대병원사거리,37.67445333333333,126.80522833333336,1
8502425,디지털단지오거리.가산파출소,37.47982666666667,126.88832833333332,260
8502428,마곡역교차로,37.55934833333333,126.82857166666666,5
8502429,마곡나루역4번출구.서울식물원,37.56525833333333,126.82777166666668,31
8502512,항동중흥S클래스,37.48101833333333,126.82166166666666,41
8502514,덕산중학교.두산위브아파트,37.60044666666667,126.90464666666666,2
8502545,남산1호터널,37.557521666666666,126.99219833333332,5
8502579,반포종합운동장,37.499476666666666,126.99627333333336,1
8502581,신정교입구,37.518575000000006,126.87361333333337,9
8502590,덕일전자공업고등학교,37.48984666666667,126.83753,7
8502592,항동하버라인3단지아파트,37.47971833333334,126.82554333333334,7
8502596,LG사이언스파크,37.56276833333333,126.83398166666666,4
8502597,서울식물원.숲문화학교,37.566316666666665,126.83450999999998,2
8502600,정화여자중.상업고등학교,37.586801666666666,127.04175333333332,1
8502620,항동하버라인4단지.푸른수목원,37.48271666666667,126.82595333333332,6
8502624,상일근린공원,37.547395,127.16724,1
8502644,사당롯데캐슬골든포레.사당해그린,37.49243666666667,126.96307166666664,6
8502651,위례포레샤인18단지,37.48900833333333,127.15179833333336,1
8502657,강동리버스트상가,37.57209833333333,127.17400333333332,1
8502670,송파레이크파크호반써밋1차정문,37.48319166666667,127.13807166666666,2
8502679,영풍마드레빌아파트.소공원사거리,37.49116166666667,126.83956833333336,11
8502689,홍대입구역(가상),37.55523166666667,126.92177166666669,182
8502690,홍대입구역(가상),37.55865166666667,126.925925,2
8502691,합정역(가상),37.547853333333336,126.909965,150
8502692,합정역(가상),37.55146166666667,126.91612166666668,1
8502693,숭례문(가상),37.55957833333333,126.97443333333334,5
8502697,시흥모터스,37.470576666666666,126.88944166666668,15
8502702,부천남부생태공원입구,37.47172333333333,126.82606666666668,6
8502705,스타필드시티.위례스타힐스,37.48009,127.14744166666668,1
8502715,남산예장버스환승주차장(종점가상),37.559740000000005,126.98928833333332,1
8502717,DMC쌍용.래미안루센티아,37.57559333333334,126.91881,2
8502719,구로SKV1.제일풍경채포레스트,37.47757833333333,126.81709166666666,19
8502755,포레나송파정문,37.48661166666667,127.14758666666668,2
8502758,목동아파트1216동앞,37.51150500000001,126.86218833333332,43
8502764,신내SKV1센터,37.61446333333333,127.11327166666666,2
8502845,다운어린이공원.치유하는교회,37.532575,126.843815,456
8502852,구로디지털단지역(중),37.48397833333333,126.90246833333336,2
8502857,송파위례리슈빌,37.484188333333336,127.147845,1
8502865,강서세무서,37.56013666666667,126.82220166666666,3
8502866,강서세무서,37.56015833333333,126.82286,13
8502867,화훼단지,37.45991166666667,127.02841833333332,1
8502884,국립고궁박물관,37.57892833333334,126.97397833333336,1
8502885,청와대,37.58297166666667,126.97376166666666,8
8502886,춘추문,37.583126666666665,126.97965666666666,2
8502887,경복궁.국립민속박물관,37.57940666666666,126.97959,2
8502896,영등포소방서.타임스퀘어,37.518301666666666,126.90357333333334,2
8502921,신길파크자이아파트,37.50506,126.91325,1
8502922,신길보라매SK뷰아파트,37.50407,126.91936333333334,1
8502935,옛골,37.430625,127.07077833333332,3
8502936,청계산옛골,37.42856333333334,127.07158666666668,1
8502944,디지털미디어시티역2번출구(종점가상),37.57518166666667,126.89973166666664,1
8502945,1호선구일역,37.49530666666667,126.87222666666666,6
8502954,양명고.양명여고.대우아파트,37.40723666666667,126.9227,1
8502955,대림대학,37.40138,126.92821666666666,2
8502957,역곡고가입구,37.48679833333333,126.81721166666668,27
8502958,역곡역남부,37.48395166666667,126.81260833333332,8
8502959,양지초교.부안초교,37.481335,126.81441333333332,6
8502965,시청.서소문청사,37.56360166666666,126.97502333333333,56
8502973,포스빌.안양고용센터,37.39884833333333,126.92114333333332,1
8502976,LH수서아파트,37.47860833333333,127.10534666666666,2
8503010,염곡마을.서초50플러스센터,37.46156,127.04947333333332,1
8503011,탑성마을.서초포레스타입구,37.45757166666667,127.05872666666669,3
8503012,안골마을.서울언남초등학교,37.45570833333333,127.06312833333337,8
8503013,샘마을.서울특별시어린이병원,37.456805,127.07010666666665,6
8503017,서울화양동우체국,37.54811333333334,127.06877666666666,1
8503077,야탑역.종합버스터미널(후면),37.411746666666666,127.128965,1
8601150,효창공원삼거리.윤봉길의사등묘역,37.544685,126.963815,2
8601271,롯데몰.김포공항역,37.56237833333333,126.80302333333331,1450
8601326,조원아파트,37.48408833333334,126.90782,1
8601360,화접초등학교.별내고등학교,37.651833333333336,127.115835,2
8601361,신안인스빌아파트,37.650015,127.11284499999998,1
8601530,홍제역4번출구,37.58945666666667,126.94309166666666,1
8601619,서울난향초등학교.난향동주민센터,37.46265666666667,126.91883333333332,3
8601852,장안동삼성쉐르빌아파트앞,37.57234,127.07017833333332,1
8602340,퀸즈빌,37.48731333333333,126.83280166666668,4
8602389,푸른수목원,37.481496666666665,126.82443833333332,1
8602852,구로디지털단지역(중),37.48397833333333,126.90246833333336,3
8602945,1호선구일역,37.49530666666667,126.87222666666666,8
8611145,휘경여중고휘경주공아파트,37.58215666666667,127.06853,1
8672139,장안2동주민센터,37.578853333333335,127.07041333333332,1
8675470,한국산업인력공단서울지역본부,37.58375,127.07296999999998,1
9000058,강남역,37.5001,127.02630666666668,61
9000066,중곡동종점,37.562735,127.08729999999998,5
9000099,광진구청,37.53896333333333,127.08340666666666,1
9000108,자양동잠실대교북단,37.53300166666667,127.08479666666666,2
9000122,한양아파트.압구정로데오역,37.52797666666667,127.03925333333332,2
9000123,한양아파트.압구정로데오역,37.52831666666667,127.039575,1
9000124,압구정파출소,37.52911166666667,127.03627833333331,1
9000125,압구정파출소,37.52879333333333,127.036055,1
9000129,광림교회.현대고등학교,37.525435,127.02526333333331,4
9000130,신사중학교,37.522975,127.02049666666666,13
9000134,신사역1번출구,37.516873333333336,127.02176833333333,3
9000135,신사동고개,37.518656666666665,127.02600499999998,16
9000143,신사역3번출구,37.515231666666665,127.02007833333332,6
9000195,개포중학교,37.48001833333333,127.06363166666668,1
9000200,신자초등학교앞,37.53044166666667,127.07491166666664,2
9000211,연세로.명물거리,37.55814833333333,126.93697500000002,1
9000224,충무로역8번출구.대한극장앞,37.56196,126.99655833333333,1
9000235,북창동.남대문시장,37.56123,126.97828166666667,6
9000236,해운센터.롯데영프라자,37.56293333333333,126.98155,3
9000240,남대문시장.회현역,37.55853666666667,126.97846666666668,26
9000255,이촌1동충신교회앞,37.521285,126.96848,7
9000257,이촌동한강맨션.이촌역,37.52018,126.97271,13
9000259,신용산초등학교,37.51908,126.97623833333334,13
9000261,이촌동점보아파트,37.51841,126.97841833333332,9
9000263,금강병원.반도아파트,37.517795,126.981095,13
9000272,원효로풍전아파트,37.53209833333334,126.95351,2
9000275,원효로3가,37.53384333333334,126.95832833333334,29
9000277,남정초등학교,37.53637833333333,126.96365833333331,2
9000301,숙대입구역.청파동주민센터,37.545485,126.970415,1
9000304,용산경찰서,37.54002833333333,126.96897666666668,2
9000307,국군재정관리단,37.53731833333333,126.98684833333331,3
9000312,숙명여대후문.이봉창활동터,37.54609166666667,126.96330666666668,3
9000355,은천교,37.48629833333334,126.93582333333332,2
9000379,초동,37.56339,126.99311333333333,3
9000384,광화문광화문빌딩,37.569495,126.976545,1
9000406,경복궁,37.57561833333333,126.97874833333331,34
9000413,종로5가.효제초등학교,37.572921666666666,127.00214333333334,7
9000414,경복궁역,37.577646666666666,126.97226333333334,16
9000417,통인시장종로구보건소,37.580555,126.97138666666666,5
9000418,효자동,37.58313333333333,126.97062333333334,3
9000420,경기상고,37.58723166666667,126.96977333333334,5
9000422,경복고교,37.58506666666666,126.97140333333331,2
9000425,청운중학교,37.58842166666667,126.97226666666666,2
9000427,자하문고개.윤동주문학관,37.592375,126.967195,12
9000428,부암동주민센터.무계원,37.59282666666666,126.96514666666666,2
9000431,자하문터널입구.석파정,37.595598333333335,126.96398166666668,1
9000434,상명대입구.세검정교회,37.59965166666667,126.959245,4
9000449,홍익대부속중고등학교입구,37.59326833333333,127.00151166666669,2
9000468,정원여중,37.58629,126.93493833333332,1
9000485,사천교,37.568088333333336,126.91762333333332,7
9000530,동대문역사문화공원,37.567483333333335,127.00917,1
9000537,을지로4가.베스트웨스턴국도,37.56644333333334,126.99684666666666,1
9000556,롯데백화점,37.564510000000006,126.982205,1
9000558,종로5가.효제동.김상옥의거터,37.57449999999999,127.00223,2
9000562,하림각,37.59818666666667,126.96222000000002,3
9000667,신답초등학교.청계한신휴플러스,37.57179833333333,127.04472333333334,1
9000684,떡전교앞,37.58493833333333,127.05267833333332,1
9000770,태영송화아파트,37.55392,126.86752333333334,48
9000792,장지동,37.4692,127.12632333333336,1
9000846,잠실새내역4번출구,37.51144666666666,127.08436000000002,1
9000853,강남경찰서면허시험장,37.50989333333334,127.06591,1
9000854,한국무역센터.삼성역,37.50860166666666,127.06169333333334,1
9000858,선릉역,37.504668333333335,127.0504,5
9000912,동서울대학교,37.46032,127.12572833333334,1
9000913,동서울대학교,37.45883,127.12611166666666,4
9000914,복우물.웃말입구,37.45412833333333,127.12630666666668,2
9000988,구의사거리,37.54569666666666,127.08573833333334,1
9001050,경복궁역1번출구,37.57616166666666,126.971415,5
9001051,서울경찰청.경복궁역,37.575786666666666,126.97148666666664,45
9001055,창덕궁.우리소리박물관,37.57727166666667,126.98895333333331,6
9001060,사직단.어린이도서관,37.57517666666667,126.96799333333333,6
9001061,사직단,37.57489833333333,126.96819166666668,29
9001070,은평세무서,37.60126,126.92666,6
9001071,본서부병원,37.600611666666666,126.92357666666666,2
9001072,신진과학기술고등학교,37.59791,126.92065666666667,1
9001073,서서울농협본점,37.59311833333334,126.91804166666668,5
9001076,KT가좌지사,37.58204,126.91313833333334,1
9001089,녹번역,37.60122166666667,126.93286833333336,3
9001092,본서부병원,37.6009,126.9238,1
9001101,세브란스병원,37.559920000000005,126.93790833333333,3
9001124,삼성본관앞,37.56209666666667,126.97590833333334,36
9001145,함석헌기념관.정의여중고,37.65267333333334,127.03734166666666,1
9001153,쌍문동성원아파트,37.657845,127.02873833333334,1
9001336,현대그룹빌딩,37.57591166666667,127.00080666666666,1
9001351,한성화교중고교.서대문소방서,37.57231,126.93534,2
9001352,서대문자연사박물관입구,37.57517666666667,126.935405,3
9001355,세검정초등학교,37.60230666666666,126.96143666666669,7
9001472,밤나무골시장,37.609515,127.03573333333334,1
9001508,한국경제신문사.서소문역사공원,37.56066666666666,126.96811666666666,1
9001509,한국경제신문사.서소문역사공원,37.560253333333335,126.96793833333336,4
9001510,종근당.충정로역,37.559648333333335,126.96454333333334,22
9001526,흑석동효사정앞,37.51155333333334,126.96074500000002,21
9001548,일지아트홀.압구정노인복지관,37.52436333333333,127.03963,4
9001567,신길새마을금고,37.51368833333333,126.92004333333334,140
9001572,신길역5호선,37.51856333333333,126.91483666666666,79
9001588,논현역6번출구,37.51032666666666,127.01923,48
9001622,면중초등학교,37.58127,127.09345166666664,1
9001660,용마문화복지센터,37.586485,127.09538,9
9001681,번동한솔솔파크,37.62766333333333,127.03828,1
9001891,이대부고,37.565531666666665,126.94642333333334,30
9001892,성산2교,37.565665,126.91256666666668,2
9001893,성산2교,37.56567,126.913555,88
9001894,중동초등학교,37.566915,126.91042833333334,3
9001895,중동초등학교,37.56666666666667,126.91031666666667,11
9001896,성산2동주민센터,37.56804666666667,126.90844666666663,1
9001897,성산2동주민센터,37.56783666666667,126.908335,19
9001898,성산119안전센터,37.569905,126.90386666666669,2
9001899,성산119안전센터,37.56971166666666,126.90371166666668,28
9001901,성산아파트,37.57146166666666,126.90141666666663,9
9001902,월드컵경기장서측.문화비축기지,37.569541666666666,126.894975,10
9001903,월드컵공원입구.문화비축기지,37.56852333333333,126.89274833333332,15
9001904,월드컵파크3단지정문,37.57382166666666,126.88922833333332,5
9001905,상암초등학교,37.57639166666667,126.89342333333336,40
9001906,DMC상암센트럴파크,37.57515166666667,126.89548666666666,35
9001922,동작역.국립현충원,37.502586666666666,126.976865,17
9001923,흑석동한강현대아파트,37.505608333333335,126.97197166666668,10
9001924,비계,37.50635333333333,126.968025,7
9001925,흑석역.명수대현대아파트,37.50755,126.96504833333331,38
9001942,용강동주민센터,37.54171833333333,126.94116333333336,2
9001950,서강초등학교,37.547536666666666,126.92620166666666,2
9001952,상수역,37.54768333333333,126.92158333333332,10
9001954,서울화력발전소입구,37.54798166666667,126.91745333333334,2
9001958,메세나폴리스,37.55094666666666,126.91293333333331,1
9001960,성산초등학교입구,37.55321833333333,126.91226166666664,6
9001961,성산초등학교입구,37.553175,126.91187666666669,1
9001962,기업은행서교동지점(최규하대통령가옥),37.55483666666667,126.91147333333332,7
9001964,망원시장.망원동월드컵시장입구,37.557635,126.90895333333334,8
9001965,망원시장.망원동월드컵시장입구,37.55733833333333,126.90875833333332,1
9001967,마포중앙도서관,37.56372,126.90673833333334,60
9001979,신덕성결교회,37.545928333333336,126.95660333333332,3
9001982,공덕역1번출구,37.54447666666667,126.94932500000002,5
9001984,동도중학교.서울디자인고등학교,37.545640000000006,126.94676833333332,1
9001985,동도중학교.서울디자인고등학교,37.54652333333333,126.94540666666666,2
9001986,용강초등학교,37.547021666666666,126.94352,5
9001988,광성중고등학교,37.54895166666667,126.93986,3
9001990,서강대학교,37.5511,126.93797,1
9001992,신촌로터리,37.553853333333336,126.93688833333331,9
9001996,용산e편한세상,37.53746,126.96546833333332,5
9002021,서대문.서울시교육청,37.56829666666667,126.96453166666667,1
9002069,광희동,37.56509666666667,127.00720833333337,1
9002120,약수역7번출구.약수동주민센터,37.552895,127.00929833333332,9
9002122,송도병원앞,37.550311666666666,127.00771833333334,8
9002123,장충동.동국대입구,37.56071,127.00562833333332,7
9002128,버티고개,37.54765166666667,127.00618833333334,13
9002129,서울시중부기술교육원.블루스퀘어,37.54122,127.00318,7
9002130,서울중부기술교육원.블루스퀘어,37.541625,127.00354,3
9002132,순천향대학병원,37.53648833333333,127.00572833333332,11
9002133,한남5거리,37.53291166666667,127.00833666666668,2
9002142,지하철3호선교대역,37.49117666666667,127.01395166666669,2
9002143,서울교대사거리,37.48743666666667,127.014645,2
9002158,지하철3호선교대역,37.49183166666667,127.01417833333336,1
9002166,남영역,37.54182333333333,126.97206833333333,1
9002236,노원구청,37.654428333333335,127.05743666666667,1
9002249,홍익대학교,37.552235,126.92381333333331,3
9002251,극동방송,37.54946833333334,126.92315833333332,3
9002253,새서울의원,37.55114666666667,126.907255,2
9002256,망원1동주민센터,37.555485,126.905115,4
9002257,망원1동주민센터,37.55566833333333,126.90490333333334,2
9002259,동교초등학교,37.557935,126.90409666666667,1
9002260,미원아파트입구,37.55921,126.90333333333336,1
9002275,도봉문화정보도서관,37.64426,127.04407666666664,1
9002281,브라운스톤중계.우리은행앞,37.639455,127.06409166666666,1
9002378,금호사거리,37.549528333333335,127.025975,1
9002380,금남시장앞.백범학원터,37.54833333333333,127.022485,3
9002382,금옥초등학교앞,37.54625333333333,127.01823666666664,2
9002427,용마산역,37.57342333333334,127.08666166666666,2
9002551,서일초등학교,37.48619166666666,127.02108166666667,13
9002554,서초그랑자이아파트,37.48768166666667,127.02605,3
9002597,삼전역,37.50393333333333,127.088965,1
9002632,방배동래미안아트힐.국립국악원,37.47750333333333,127.00630166666666,2
9002677,일동제약사거리,37.47893166666667,127.038295,1
9002681,AT센터.양재꽃시장,37.46870666666667,127.039655,11
9002683,매헌시민의숲,37.473135,127.03835333333332,7
9002684,언북중학교입구,37.520345,127.03081666666668,16
9002697,을지대학교,37.46013000000001,127.16632833333333,6
9002716,헌인마을.서울농업기술센터,37.463695,127.09144333333332,3
9002719,헌인릉.강남서초과학화예비군훈련장,37.459741666666666,127.07979666666668,2
9002791,청담역.경기고교,37.520026666666666,127.05611333333331,4
9002793,진흥아파트,37.51933833333333,127.052085,1
9002794,진흥아파트청담역,37.519045,127.05213,1
9002804,역삼e-편한세상이아파트,37.49930666666667,127.051295,1
9002824,삼성아파트입구,37.49824833333333,127.05955333333334,4
9002825,한티역2번출구.서울강남고용노동지청,37.49682333333333,127.05392333333332,1
9002831,도곡1차아이파크.도곡중학교,37.49273166666667,127.04238333333332,2
9002841,가락시장남문,37.49078333333333,127.11225,2
9002848,개포주공7단지앞,37.489156666666666,127.07381166666669,2
9002852,신사역6번출구,37.51742166666667,127.019435,1
9002886,신당동.청구역,37.55899333333333,127.013215,3
9002896,홍대입구역,37.55656166666667,126.92304333333335,1
9002923,서울기독대학교입구,37.60147666666667,126.91039333333336,7
9002925,신사동고개.은평지역자활센터,37.59845333333333,126.91026333333332,3
9002933,덕은교.은평차고지앞,37.588568333333335,126.88568333333332,7
9002940,디지털미디어시티역,37.57831166666666,126.901305,1
9002977,선진운수종점,37.61434166666666,126.91045833333334,1
9002981,신진과학기술고교.이마트은평점,37.59957666666666,126.91863833333332,2
9002990,연신내역.로데오거리,37.61785666666666,126.920005,14
9002992,대조동주민센터,37.61411,126.917945,4
9002994,구산역1번출구,37.61169666666667,126.917545,5
9002996,구산역2번출구.예일여고,37.60999,126.91691166666666,3
9002998,역말사거리,37.60618833333333,126.91556666666663,7
9003003,응암역.신사오거리,37.59814666666667,126.91561500000002,8
9003005,신흥시장,37.59544166666667,126.914905,3
9003018,방산시장.훈련원종합체육관,37.56800333333333,127.00240333333336,1
9003047,동화동,37.55985666666666,127.01827166666664,1
9003070,불광역.불광1동주민센터,37.609566666666666,126.93261499999998,1
9003077,구기동,37.607005,126.95853333333336,1
9003078,구기동,37.607085,126.959045,1
9003163,마포구청역,37.56245833333333,126.902475,211
9003175,DMC첨단산업센터,37.585346666666666,126.88519166666669,32
9003176,DMC첨단산업센터,37.58559833333334,126.88478666666668,1
9003177,월드컵파크2단지.에스플렉스센터,37.57526666666667,126.89064666666668,2
9003178,서울도시가스마포사옥,37.557966666666665,126.91825666666666,2
9003182,서강대학교,37.55187166666666,126.93732166666663,10
9003183,대흥역,37.54815166666666,126.940995,9
9003185,청암동강변삼성아파트,37.534015,126.94932333333333,2
9003186,원효2동산호아파트,37.53306333333333,126.95054666666668,3
9003192,월드컵경기장남측.월드컵공원,37.56666333333333,126.89631666666668,15
9003193,마포구청,37.56495,126.90182,3
9003194,마포구청.성산자동차검사소,37.56494333333333,126.9024,1
9003195,청기와빌라,37.56078166666667,126.90439166666664,1
9003200,서서울농협,37.55355333333333,126.90606333333332,4
9003220,별빛마을8단지.롯데마트,37.63185166666666,126.82997500000002,1
9003223,고양경찰서앞.고양어린이박물관앞,37.629805000000005,126.82945666666669,2
9003231,능곡초등학교,37.62402,126.81762166666668,3
9003233,능곡역.능곡시장,37.62051333333333,126.82004833333332,1
9003241,행신SK뷰아파트,37.61919833333333,126.83294499999998,1
9003255,항공대학교,37.60094166666667,126.87117000000002,1
9003317,신동아아파트앞,37.48205666666667,127.00189333333334,4
9003339,독산고개,37.476441666666666,126.89892166666664,2
9003341,독산고개,37.47551666666666,126.89846333333335,1
9003356,구로구청,37.49462666666667,126.88789333333334,16
9003357,구로구청,37.49480166666667,126.88761666666666,21
9003358,구로고등학교,37.496566666666666,126.89157833333331,10
9003359,영림중학교,37.496915,126.89162166666668,9
9003360,구로도서관.대성스카이렉스,37.499565,126.891075,10
9003363,거리공원.구로신협본점앞,37.502786666666665,126.88856666666668,2
9003365,서울미래초등학교,37.50524333333333,126.88936,1
9003369,구로119안전센터,37.493835,126.88324333333334,2
9003371,구로변전소.구로초등학교,37.49783833333333,126.88408833333332,1
9003389,세곡초등학교,37.50273833333333,126.84985,13
9003390,개봉푸르지오아파트,37.50204333333333,126.84798666666666,1
9003391,개봉1동사거리.개봉푸르지오아파트,37.50141333333333,126.84679166666668,5
9003438,숭실대입구역,37.49651166666667,126.95373833333332,6
9003440,상도동중앙하이츠빌.상도전통시장,37.49874,126.95178,2
9003441,상도동중앙하이츠빌.상도전통시장,37.49886333333333,126.95119,15
9003442,상도역,37.50167666666667,126.94862833333332,20
9003443,상도역,37.5013,126.949525,3
9003447,서울대학교,37.46682666666666,126.94872666666669,2
9003491,김안과병원,37.52046333333333,126.90284333333332,3
9003492,김안과병원,37.520118333333336,126.90303666666664,1773
9003493,당산동진로아파트,37.52137333333334,126.89688833333334,3
9003494,당산동진로아파트,37.52105,126.89700166666668,674
9003495,교보앞,37.52177,126.89208166666668,524
9003496,양남동로타리,37.52216833333333,126.89179,1
9003500,당중초등학교,37.52690333333333,126.89129166666667,7
9003517,신정역(은행정).신정4동주민센터,37.52467666666666,126.85431333333332,4381
9003518,신정역(은행정).신정4동주민센터,37.52480166666667,126.85377333333332,19
9003519,신서고등학교.영상고등학교입구,37.525441666666666,126.85998666666669,2122
9003520,신서고교.영상고교입구,37.5257,126.86041166666668,10
9003521,목동역.목동오거리,37.52585166666667,126.86312,1837
9003522,목동역.목동오거리,37.526005000000005,126.862805,18
9003523,목동7단지,37.52558833333333,126.86712333333335,48
9003527,오목교역.동신한방병원,37.52413666666666,126.876955,1071
9003529,관악고등학교,37.52304166666667,126.88407166666666,674
9003530,관악고등학교,37.52321,126.88486,2
9003531,양평신동아아파트,37.52252833333333,126.88736833333331,636
9003532,양평1동주민센터,37.52268166666667,126.88823666666669,2
9003555,봉천사거리.봉천중앙시장,37.48294,126.95423,5
9003556,봉원중학교.행운동우성아파트,37.484991666666666,126.95587166666668,13
9003557,봉원중학교.행운동우성아파트,37.484856666666666,126.95534166666668,4
9003558,관악푸르지오아파트,37.487755,126.95817,11
9003559,성현동동아아파트,37.48845333333334,126.95773666666668,3
9003560,봉현초등학교,37.49167833333333,126.956215,7
9003564,영문초등학교,37.52004,126.88796333333332,2
9003596,영등포시장로터리방면,37.51892,126.90929166666668,146
9003601,당산삼성아파트,37.52883166666666,126.89813333333336,7
9003606,양평한신아파트.선유도공원입구,37.541693333333335,126.89443833333334,80
9003608,양평동한솔아파트,37.54396166666667,126.89035833333334,60
9003609,안양천입구,37.54747,126.88346500000002,51
9003611,염창동아3차아파트,37.54886166666667,126.87770166666664,18
9003613,염창동새마을금고,37.55028,126.87333833333332,1
9003614,염창동새마을금고,37.550201666666666,126.87280833333334,45
9003615,염창동관음삼성아파트,37.55297333333333,126.86937166666668,98
9003617,태영.삼성한사랑아파트,37.55511,126.86547166666666,58
9003619,블루나인비지니스센터,37.55632833333333,126.86378,184
9003620,블루나인비지니스센터,37.55655166666666,126.86393333333332,3
9003642,겸재정선미술관.서울식물원,37.57074833333333,126.83735666666668,7
9003644,서남물재생센터,37.57300333333333,126.82732166666668,6
9003645,서남환경공원.마곡청구아파트,37.57313666666666,126.82220833333334,11
9003648,방화2단지아파트,37.573256666666666,126.81844,15
9003649,방화2단지아파트,37.57351333333334,126.81882833333331,2
9003650,방화동동부센트레빌아파트,37.573365,126.81388333333334,1
