승차정류장ID,승차정류장명,위도_x,경도_x,승객수
9008683,신풍역.수녀원,37.49951166666666,126.90772333333334,3
9008692,암센터후문.장례식장,37.489905,127.08770333333332,1
9008694,암센터정문,37.48876,127.08763833333332,3
9008719,한국산업인력공단,37.52829666666666,126.90818666666668,1
9008724,영등포역,37.51716333333333,126.906135,2
9008726,삼성래미안3차아파트,37.53045166666666,126.90735,2
9008732,당산역.지하철2호선,37.534695000000006,126.90243833333334,4
9008744,서울일원동우체국,37.49227833333334,127.08765333333334,1
9008762,당산센트럴아이파크아파트,37.52946166666666,126.90247833333332,4
9008764,영은교회,37.52516833333333,126.88892,2
9008765,도림교회,37.50938,126.89735333333334,1
9008771,노동부남부지청,37.524728333333336,126.89176,1
9008772,도림동주민센터,37.50882666666666,126.89642833333332,5
9008791,문래주민센터,37.51764,126.89943666666667,4
9008818,14단지상가,37.669815,127.05955666666664,1
9008823,문래힐스테이트아파트,37.51961333333334,126.89154,1
9008841,독산현대아파트.금천50플러스센터,37.4671,126.89444666666668,1
9008856,온누리아파트,37.473661666666665,126.88741833333331,12
9008872,에이스하이엔드타워클래식,37.47360666666667,126.88919666666668,1
9008888,가산테라타워,37.47416,126.89028000000002,6
9008919,두산위브아파트정문,37.474963333333335,126.89368666666664,1
9008933,가산동주민센터.금천글로벌센터,37.47613833333333,126.89352833333332,1
9008941,8번지입구,37.61374166666667,127.03776333333332,1
9008959,산기슭공원,37.463971666666666,126.90671833333332,1
9008960,대조시장,37.60878666666667,126.92616166666669,1
9008961,역촌오거리,37.607663333333335,126.92399333333331,1
9009014,시흥모터스,37.470576666666666,126.88944166666668,1
9009030,미동초등학교,37.56308,126.96451166666664,1
9009032,벽산1단지입구,37.45005166666667,126.91985666666666,1
9009047,호압사입구,37.451775,126.92059333333331,2
9009059,벽산아파트5단지,37.45005666666667,126.92101666666667,2
9009060,STXV타워,37.47683,126.88327833333332,1
9009064,송암교회.화계사거리.수유보건지소,37.63405166666666,127.01681833333332,1
9009076,가산동주민센터.금천글로벌센터,37.47613666666667,126.89369166666664,1
9009078,대륭테크노타운,37.46955166666667,126.88375166666668,6
9009079,국립재활원,37.64030833333334,127.01160333333334,1
9009085,대륭테크노2차,37.46899333333333,126.88467166666666,8
9009095,삼익APT.금강APT,37.462790000000005,126.90697666666668,1
9009102,청수탕,37.636785,127.01265333333336,1
9009109,은행나무입구사거리,37.45269166666667,126.90549833333334,1
9009122,구립독산도서관,37.46725666666667,126.90781,1
9009126,시흥동은행나무,37.45152,126.90796,3
9009135,영순슈퍼,37.62655666666667,127.03453666666668,1
9009144,구민문화체육센터,37.47024666666667,126.90674,1
9009153,독산주공14단지,37.45939833333333,126.88583166666668,2
9009161,모아빌라,37.63821833333333,127.007525,1
9009184,금천현대아파트,37.461975,126.89160833333332,3
9009185,독산주공1319동,37.45850166666666,126.88761166666669,1
9009186,홈플러스.문일중고입구,37.45099333333334,126.90022166666668,1
9009193,독산역,37.46706833333334,126.889285,1
9009196,벽산3단지앞,37.452985,126.91691166666666,1
9009204,롯데캐슬1차서문.해가든아파트,37.46008833333334,126.89244833333332,5
9009223,독산한신코아.한신아파트,37.456625,126.88773,3
9009227,대주아파트,37.62156166666667,127.07168833333331,1
9009233,마포아트센터,37.54982666666667,126.94377833333334,18
9009245,이대역5번출구,37.555843333333335,126.94602666666668,2
9009246,대흥교회,37.55383333333334,126.94606333333334,1
9009277,당산역,37.53304166666667,126.90108833333332,1
9009281,현대3차유원아파트,37.53198166666667,126.89731666666668,1
9009295,대림포교원,37.49249,126.90322833333332,1
9009297,대림1동새마을금고,37.493408333333335,126.90426833333336,1
9009315,우성2차아파트,37.49561166666667,126.89949166666663,2
9009341,e편한세상문래에듀플라츠,37.520475000000005,126.88585,1
9009370,목동스카이아파트.목동3단지,37.53418833333333,126.86970666666666,5
9009372,목동YMCA.서울에너지공사,37.539031666666666,126.88285833333332,1
9009375,목동한신청구아파트,37.54071833333333,126.88021666666668,1
9009385,상도은빛어르신복지관.터널경로당,37.506643333333336,126.95124833333333,4
9009397,이화약국,37.504995,126.95052666666668,1
9009398,중앙대후문,37.50505,126.95354166666668,24
9009402,중대후문입구,37.50442666666667,126.95010833333332,1
9009403,중앙대중문,37.50662666666666,126.95727,1
9009411,목동사거리,37.53319833333333,126.86352166666666,351
9009417,장승배기역4번출구,37.50451833333333,126.93770666666666,1
9009425,중앙대병원,37.50771666666667,126.96074,2
9009434,동작삼일수영장,37.48745833333333,126.97479,1
9009436,약초원.동아슈퍼,37.65428666666666,127.01602166666667,3
9009437,은로초등학교,37.50326666666667,126.96092166666668,3
9009453,현대아이파크,37.50093666666667,126.94161666666666,2
9009466,흑석자이.흑석한강센트레빌2차,37.50209,126.96042833333334,5
9009512,유앤미아파트,37.500706666666666,126.96045833333334,3
9009527,상도4동성문교회.상도어울마당,37.49915666666666,126.94010833333331,1
9009552,창2동건영아파트,37.64079,127.03376833333331,1
9009579,김수영문학관,37.65943,127.02517166666668,1
9009610,쌍문초등학교,37.647648333333336,127.02501333333332,1
9009618,하안주공1317동,37.45765,126.88826833333331,1
9009623,덕성여대후문.효문중고교앞,37.65273333333334,127.01715166666666,7
9009637,방학동성원아파트.방학3동주민센터,37.658725,127.02771666666668,2
9009651,아카데미타워,37.49125333333333,126.92449666666668,1
9009653,동양아파트.달마사,37.499561666666665,126.95985833333334,1
9009654,전문건설회관.보라매병원,37.49241166666666,126.92478,1
9009675,중앙대정문,37.50683333333333,126.958225,1
9009679,중앙대후문,37.50507,126.95398333333333,4
9009684,상도역,37.50366666666666,126.94893166666668,1
9009723,하이스트학원.종로학원,37.524815,126.86940333333332,369
9009747,신목초등학교입구,37.517471666666665,126.87092666666668,6
9009749,신트리아파트,37.5129,126.85413833333332,120
9009751,신트리아파트,37.51303166666666,126.853865,116
9009753,정랑고개.양천벤처타운,37.51171,126.84987,80
9009765,양천구청역,37.512615,126.86534166666668,59
9009767,양천구청역,37.51287166666667,126.86660833333332,24
9009775,구로역.구로기계공구상가,37.50362,126.87932333333336,63
9009777,현대힐스테이트1차정문,37.61201833333334,126.93708666666669,1
9009778,노량진역,37.51375333333333,126.94146833333336,1
9009784,신동아관리사무소.영어마루도서관,37.50841166666667,126.94400166666668,1
9009796,천사원입구.서북병원,37.604685,126.90727666666668,1
9009800,기업은행구로중앙지점,37.50521833333333,126.87741,76
9009809,강남교회.오거리,37.51032333333333,126.94492833333334,4
9009821,우성아파트,37.50839,126.94711333333336,2
9009826,구로보건소,37.50023,126.88916666666668,2
9009829,구로보건소,37.50038166666666,126.88895,6
9009851,건영아파트,37.506971666666665,126.948005,11
9009865,덕의초등학교,37.50619166666667,126.85840666666668,53
9009866,고척근린공원.고척도서관,37.50465666666666,126.85446833333332,82
9009867,세곡초등학교,37.50323166666667,126.85062333333332,22
9009871,상도노빌리티,37.50518666666667,126.94662333333332,3
9009885,개봉푸르지오아파트,37.502163333333336,126.84785666666669,7
9009905,신동아정문,37.510195,126.95122,2
9009907,연세중앙교회,37.49335333333333,126.835935,1
9009926,오류2동새마을금고,37.49062,126.840575,2
9009927,서울가든빌라앞,37.49120333333334,126.83121666666666,45
9009929,오류2동새마을금고,37.49057333333334,126.84066666666668,9
9009960,수궁동주민센터,37.49465166666666,126.83086666666668,27
9009968,갈현1동주민센터,37.62383166666667,126.91698833333334,1
9009996,충남슈퍼,37.62822833333333,126.91528166666669,1
9010001,미미슈퍼,37.628746666666665,126.91452333333334,1
9010011,건영아파트,37.50792333333333,126.95158166666668,12
9010034,가족생활동,37.46697833333334,126.95787166666666,1
9010048,신원동치안센터,37.47914166666667,126.92704,1
9010055,BK국제관,37.465448333333335,126.95791,4
9010058,은천교앞,37.486455,126.93588666666668,2
9010063,삼모타워앞.건강보험관악지사,37.482475,126.92849166666667,1
9010065,난우초등학교,37.47600333333333,126.91776666666668,1
9010081,광신고등학교.주공1단지,37.46602833333333,126.92710833333334,9
9010099,우성5차아파트,37.507603333333336,126.90320666666666,2
9010103,국회단지입구,37.48665166666667,126.93936333333336,1
9010105,동부아파트,37.481385,126.92840499999998,10
9010107,종합시장.세이브마트,37.474225,126.91882833333332,3
9010111,203동앞,37.46448166666666,126.92647333333336,1
9010112,신림고등학교,37.477745,126.91609833333332,1
9010120,경천교회,37.488055,126.940525,1
9010127,서강약국,37.47949666666667,126.92812333333336,10
9010129,2단지종합상가,37.46357666666667,126.92631833333334,7
9010130,라이프아파트,37.477225,126.91369666666668,5
9010136,신선마트,37.48871,126.94156833333334,2
9010140,동산교회,37.47902833333333,126.92979666666666,1
9010149,서울관광고등학교,37.48911666666667,126.94191166666666,5
9010155,제일교회입구,37.47457333333333,126.92209833333332,5
9010163,현대3차성원아파트,37.50429333333333,126.89661666666667,1
9010165,대림3동사거리.명지춘혜병원,37.50051666666666,126.89762666666664,5
9010170,두영아파트,37.474335,126.913745,3
9010172,벽산아파트,37.49227666666666,126.94382166666668,1
9010177,수정슈퍼,37.48984666666667,126.94214333333332,11
9010191,우리슈퍼,37.49044166666667,126.94216166666664,3
9010196,한마음슈퍼,37.47535666666667,126.92351333333332,5
9010197,승산밝은빛교회.구무림비디오,37.47575333333334,126.92423333333332,5
9010199,보명사.법화사,37.476105,126.92485333333336,2
9010206,홍은초등학교.간호대입구,37.59646666666666,126.94896166666668,1
9010212,쌍용아파트후문,37.47273333333333,126.91175333333334,1
9010213,미성빌라,37.47714166666666,126.93030666666668,1
9010223,코사마트,37.47627333333333,126.93020166666663,2
9010232,동성교회,37.5942,126.94958,1
9010238,국사봉,37.491065000000006,126.941745,4
9010242,현대아파트후문,37.47525,126.93049333333332,4
9010244,문화촌현대아파트,37.59232333333333,126.94735833333334,1
9010250,청림동푸르지오아파트121동앞,37.48562833333334,126.96066833333336,4
9010252,포방시장,37.599466666666665,126.94846833333334,3
9010257,중앙여고,37.562265,126.95560500000002,3
9010261,홍은사회복지관별관,37.59417333333333,126.94804833333336,1
9010271,경기대후문,37.563975,126.96146166666668,1
9010301,추계초등학교,37.56365666666667,126.95425,1
9010315,풍림.극동아파트,37.60363666666667,126.94947333333332,2
9010317,신동아상가,37.50880333333334,126.95139,3
9010342,신림청소년독서실.신림체육센터,37.48044333333333,126.91487333333336,5
9010352,삼성동시장,37.46926666666666,126.93162166666669,7
9010364,서울대벤처타운역.삼성동시장입구,37.47190833333333,126.93322166666668,2
9010371,낙성대역,37.47642666666666,126.96488,1
9010373,삼호아파트.천연동주민센터,37.57085166666666,126.95943666666666,1
9010377,서울융합과학교육원,37.46877,126.95803,1
9010407,홍은2동주민센터,37.58047833333333,126.93443,2
9010480,뜨란채아파트101동,37.56585,126.95866333333332,1
9010481,뜨란채아파트101동,37.565918333333336,126.95861833333332,1
9010485,관악드림타운2단지,37.49192833333333,126.946875,11
9010488,창덕에버빌,37.56939166666667,126.91742833333336,4
9010523,승산밝은빛교회.구무림비디오,37.47568666666667,126.92428,1
9010525,군인아파트,37.46895333333334,126.96876833333332,1
9010534,태양빌딩,37.55611,126.89938166666668,2
9010545,우성아파트3동,37.53621166666667,126.94751166666668,5
9010547,대상아파트,37.559775,126.8997,1
9010583,마포농수산물시장.월드컵경기장,37.56610833333333,126.89727833333332,1
9010586,쟁골마을,37.48188666666667,127.10507666666666,1
9010592,서강수협.신수중학교,37.545355,126.932395,1
9010597,신한은행앞.롯데백화점,37.49052166666667,126.924335,2
9010614,한국출판콘텐츠센터,37.54468166666666,126.93539166666666,1
9010628,에덴지우아파트,37.56467,126.92427,1
9010631,망원유수지.마포구민체육센터,37.55596,126.899035,15
9010636,신수현대아파트.래미안웰스트림,37.54374666666667,126.93672999999998,1
9010637,염리삼성아파트,37.548535,126.94752333333332,2
9010653,일성여자중고등학교,37.54891666666666,126.94849666666666,3
9010654,망원전철역,37.55611,126.90993666666668,1
9010671,교대역5번출구,37.49388,127.01472833333334,5
9010672,용강동주민센터,37.541885,126.94055333333333,1
9010674,마포현대아파트,37.54882,126.94917833333332,4
9010675,성산초등학교,37.554296666666666,126.91234666666666,1
9010679,예술의전당,37.48042,127.01334166666666,1
9010681,하모니마트,37.55233166666667,126.90600666666666,8
9010692,하이브랜드,37.46215666666667,127.03681833333331,3
9010700,우면주공아파트.양재1동주민센터,37.47078166666667,127.02614333333334,6
9010709,우면주공아파트.우면한라아파트,37.47074666666666,127.0257,4
9010713,우면코오롱아파트,37.47202666666667,127.02810166666669,2
9010740,엘지빌딩,37.54837,126.953945,3
9010768,성서초등학교,37.558708333333335,126.91264166666666,2
9010791,마포전철역,37.53961,126.94435166666666,1
9010850,석촌고분역.올림픽병원,37.50242833333333,127.09863833333333,2
9010900,홍대정문,37.55309333333333,126.92394666666664,4
9010911,로데오거리,37.55082166666667,126.92143833333331,1
9010913,서강수협.신수중학교,37.54549833333333,126.93250166666668,1
9010914,우성아파트,37.47472666666667,127.032845,3
9010919,로데오거리,37.550740000000005,126.92146499999998,1
9010948,사천고가앞,37.567045,126.91742833333336,1
9010950,경성중고사거리,37.56066666666666,126.91615333333333,1
9010953,경의선숲길공원입구,37.56546333333333,126.91918666666668,3
9010955,현대빌라.에코맘코리아,37.47630333333333,127.03609166666664,1
9010957,방배빌딩.방배아트힐아파트정문,37.478355,127.00654166666666,1
9010968,경성중고후문,37.564438333333335,126.92012666666666,1
9010980,코오롱아파트사거리,37.56358,126.92084166666667,1
9010984,경성중고.홍익디자인고,37.56230666666667,126.91953166666666,1
9010988,효성약국,37.56123,126.91773833333332,5
9011014,반포미도아파트앞,37.50189833333333,127.01165833333334,2
9011017,임광아파트정문,37.476623333333336,127.00103166666668,1
9011030,홍대후문,37.54781,126.92542,1
9011031,반포래미안아이파크아파트,37.50026666666667,127.01206166666668,3
9011033,언남중고교,37.47198166666667,127.04577833333332,1
9011045,청호나이스,37.48798666666666,127.01307166666666,2
9011061,망원교회,37.55652166666666,126.90054666666668,1
9011064,한국영화아카데미,37.55432833333334,126.92946166666668,2
9011083,서초그랑자이정문,37.48800166666667,127.02603833333332,2
9011087,대우APT211동,37.61289333333333,127.017015,3
9011089,구민회관201동앞,37.595615,127.00928666666664,3
9011102,동덕여고,37.47409833333334,126.992945,1
9011188,불교TV.서초어린이집,37.47453,127.00021666666667,7
9011204,더미켈란아파트,37.48561,127.00415666666667,6
9011205,서울성모병원.서울지방조달청,37.500391666666665,127.00410166666668,1
9011252,한진204동앞,37.59646166666666,127.00995833333332,3
9011278,현대백화점,37.60834166666667,127.02935333333336,1
9011281,대상APT,37.480975,126.84979333333334,7
9011282,천일택배앞,37.48131,126.85219166666666,3
9011283,하안주공12.14단지입구,37.46039833333334,126.88497166666666,2
9011284,개봉한진APT후문,37.483601666666665,126.854705,3
9011330,광명국민체육센터,37.486988333333336,126.86537666666666,2
9011466,국립민속박물관,37.57929333333333,126.97959,3
9011499,황실자이아파트,37.489275,126.998635,1
9011504,성균관대학교,37.58850333333333,126.99001166666667,1
9011523,후암동종점,37.54669,126.98134166666664,5
9011524,녹사평역,37.535021666666665,126.98586,2
9011545,효창공원후문,37.54714666666666,126.96092666666668,7
9011566,성도약국,37.53948166666667,126.98956666666666,2
9011617,힐스테이트서울숲리버,37.546805,127.02533166666666,1
9011707,동대문해병전우회,37.57638833333333,127.04558,1
9011709,한신휴플러스후문,37.573060000000005,127.04678166666666,1
9011737,경희대의료원,37.59412666666666,127.05231166666664,13
9011751,서울고사거리,37.48312666666666,127.00424333333332,1
9011779,삼선푸르지오APT앞,37.58515833333333,127.01357333333333,2
9011783,스카이프라자앞.111동,37.594611666666665,127.01037999999998,2
9011787,한성대정문,37.58260333333333,127.01128666666666,2
9011788,한성대입구3거리,37.58644666666667,127.01091999999998,4
9011798,한진207동앞,37.596345,127.01058333333334,3
9011829,정릉4동종점,37.61295500000001,127.01019666666669,1
9011840,신안APT.길음초등학교,37.61426666666667,127.01646833333334,2
9011877,창문여고앞,37.611885,127.03538166666668,1
9011961,경기푸른미래관,37.649548333333335,127.02196833333332,2
9011976,금호타운,37.65773833333333,127.02936833333334,2
9012143,미켈란아파트,37.48626,127.00408166666666,2
9012174,북아현삼거리,37.56484,126.953015,8
9012175,금화장오거리,37.564405,126.95929833333334,2
9012179,신촌자이엘라,37.556763333333336,126.94253333333332,1
9012182,신촌기차역,37.55873,126.94263666666666,2
9012193,연희브라운스톤,37.56606666666666,126.93021666666668,4
9012213,홍제역.3번출구,37.58851166666667,126.944285,1
9012239,서서울농협홍은지점.동신병원,37.580976666666665,126.936115,12
9012246,남가좌동아이파크정문,37.57500166666667,126.92163,1
9012271,동도중학교.서울디지인고등학교,37.54645666666667,126.94549333333336,1
9012276,신수동성당.신수동주민센터,37.547305,126.933855,1
9012280,이랜드,37.54925,126.931555,1
9012283,서초고후문,37.48912,127.00448166666663,1
9012308,동교초등학교,37.55686,126.90296833333332,6
9012309,망원동사거리,37.55714,126.90432166666666,1
9012310,망원시장,37.55749166666667,126.90597833333337,1
9012312,화평교회,37.55451,126.90120833333334,3
9012319,성원아파트,37.556736666666666,126.90158666666666,1
9012332,성산2동주민센터,37.56803666666666,126.90838,5
9012350,목2동주민센터,37.546175,126.87138166666666,2
9012352,강서보건소.9호선등촌역,37.54904333333333,126.86812666666668,1
9012361,목동프라자,37.519461666666665,126.85938666666668,4
9012363,신정1동주민센터,37.51843833333333,126.85441,206
9012375,삼천리아파트,37.55617666666667,126.86983333333336,1
9012384,등촌3동성당사거리,37.558998333333335,126.84567833333334,5
9012385,등촌동주공9단지,37.56294333333334,126.84974166666667,1
9012386,등촌주공9단지,37.562736666666666,126.84998333333333,26
9012387,등촌동주공8단지,37.56213833333334,126.851415,2
9012388,화곡유치원,37.54430166666667,126.84617833333331,2
9012402,대영마트,37.54063,126.85110000000002,1
9012403,대영마트,37.540645000000005,126.85118333333334,8
9012404,대통마트,37.53494333333333,126.85614666666667,2
9012407,골목시장,37.548655,126.85026666666666,5
9012408,SK브로드밴드강서방송,37.54784833333333,126.84931166666664,22
9012411,NC백화점앞,37.55947166666667,126.84024666666669,4
9012425,발산역.NC백화점,37.55973166666667,126.83940666666668,1
9012426,마곡수명산파크3단지.4단지,37.55176666666667,126.82531666666668,6
9012430,발산초등학교,37.549661666666665,126.83191833333332,3
9012431,마곡수명산파크5단지.6단지,37.55151833333333,126.82544,8
9012435,우장산월드메르디앙아파트,37.554766666666666,126.83814333333332,3
9012436,강서노인회관,37.55453833333333,126.83953833333337,1
9012437,우장산월드메르디앙아파트,37.554701666666666,126.83797666666666,1
9012438,강서농수산물도매시장,37.55349833333333,126.81810333333333,4
9012447,신도림미성아파트,37.50596666666667,126.87655,3
9012450,구로시장.남구로시장입구,37.490793333333336,126.88394,45
9012467,개봉1치안센터,37.50342,126.84698666666668,15
9012468,삼원목욕탕,37.504775,126.84631,10
9012469,오류중학교,37.50655166666666,126.84541833333331,1
9012478,개봉사거리,37.49746833333334,126.85588833333334,12
9012482,개봉역,37.49526166666667,126.85872166666668,1
9012483,개봉역,37.49508,126.85878833333332,7
9012505,가산디지털단지역,37.481315,126.88295666666666,3
9012509,에이스태세라타워,37.47249,126.88243666666668,5
9012517,독산역,37.46604666666666,126.889825,1
9012549,범일운수종점,37.45059333333334,126.911085,2
9012551,시흥동은행나무,37.450775,126.909315,1
9012552,근로복지공단서울남부지사,37.52138833333333,126.91198166666666,4
9012562,크라운사거리,37.50835333333334,126.90491833333331,5
9012569,GS홈쇼핑앞,37.52104833333333,126.89005666666664,4
9012586,삼환아파트,37.50749166666667,126.91988166666668,1
9012599,약산약국,37.51142166666667,126.91435666666666,2
9012615,대림1동주민센터,37.495133333333335,126.90643,5
9012617,대림3동주민센터,37.498441666666665,126.89850333333334,2
9012624,상도역.하나은행,37.50391,126.94729,2
9012643,중앙대중문,37.50657,126.95734666666668,1
9012659,삼성래미안.동작청소년문화의집,37.505625,126.93454833333332,6
9012687,낙성대공원.관악복합평생교육센터,37.472205,126.958765,3
9012693,현대시장,37.48728833333333,126.94668666666666,10
9012715,신림고등학교,37.477891666666665,126.91607333333334,4
9012741,예술의전당,37.48113,127.014055,3
9012746,방배빌딩,37.478280000000005,127.00675833333337,3
9012776,서래마을.서래글로벌빌리지센터,37.497975,126.998315,1
9012801,교육개발원입구사거리,37.47954166666667,127.03857333333332,2
9012814,교총회관,37.46700166666667,127.027485,1
9012815,예술의전당,37.48062,127.01355333333336,1
9012896,도곡중학교.강남세브란스병원,37.49347333333333,127.04479333333332,2
9012899,원불교,37.48099,127.04198166666666,1
9012926,동원산업,37.47671166666667,127.04545666666668,1
9012943,래미안루체하임.일원동맛의거리,37.489556666666665,127.08155333333336,1
9012961,은곡마을.강남신동아파밀리에,37.46502666666667,127.10245666666668,1
9013098,강서면허시험장,37.54950333333333,126.81909833333332,1
9013103,신정이펜하우스1단지,37.515056666666666,126.828095,57
9013121,우성아파트앞,37.55556,126.87091333333336,11
9013125,수명중고등학교,37.549355,126.824125,1
9013127,한마음아파트,37.55515333333334,126.86801333333332,2
9013131,고척고교.한일유앤아이.삼익아파트,37.50804333333333,126.85263833333332,18
9013168,무악재역,37.58321333333333,126.94984833333336,8
9013194,천왕이펜하우스5단지입구,37.47938333333333,126.84217666666667,1
9013195,천왕이펜하우스3단지입구,37.482726666666665,126.83837833333334,1
9013227,힐스테이트302동앞,37.58835,126.92540333333334,6
9013229,힐스테이트116동앞,37.58963166666667,126.92494333333336,1
9013236,이펜하우스1단지.어르신요양센터,37.51340166666667,126.82882333333332,54
9013237,신정이펜하우스5단지.서남병원,37.51119833333333,126.83346833333331,119
9013238,신정이펜하우스3.4단지,37.51129333333333,126.83046,221
9013260,변전소,37.570771666666666,126.837825,12
9013261,거산아파트,37.54071333333333,126.83169333333332,6
9013264,강서양천교육지원청,37.54118166666667,126.83065666666668,8
9013277,약수터,37.538825,126.85163833333333,19
9013282,주영렉스빌,37.53589833333333,126.85504833333334,17
9013283,빨래터세탁소,37.53704333333334,126.84914,20
9013284,개나리슈퍼,37.53664166666667,126.84800833333333,11
9013285,화곡탑건진선미아파트,37.53617,126.84671333333333,7
9013295,대통마트,37.53505500000001,126.85611,1
9013296,강원슈퍼,37.535626666666666,126.85698666666669,8
9013297,화곡보람3차아파트,37.53648833333333,126.85834833333332,1
9013298,에이엔케슬,37.53717833333334,126.85922666666666,4
9013299,한광고,37.537855,126.85854,9
9013300,신정여상,37.53734166666666,126.85754666666664,8
9013301,명지해드는터아파트,37.53660166666667,126.85638166666668,2
9013302,동우아트빌,37.536478333333335,126.85594833333334,10
9013303,미주아파트,37.53747666666666,126.85501333333336,4
9013356,고척고교.한일유앤아이.삼익아파트,37.508228333333335,126.85243166666666,12
9013357,삼덕마을입구,37.50749,126.85013,1
9013358,삼덕마을입구,37.50741,126.85014,3
9013363,염창동주민센터,37.55368333333333,126.87112666666664,3
9013453,송정중학교정문,37.55433666666667,126.81623,1
9013460,형촌마을입구,37.46227,127.02224833333334,2
9013461,성촌마을입구,37.464326666666665,127.0246,4
9013505,상업지역,37.46698333333333,127.10090999999998,1
9013517,붕어방,37.63400166666667,127.07799,4
9013634,소만마을,37.61766833333333,126.84644833333331,2
9013672,대방중학교,37.49552666666667,126.914565,1
9013753,세곡푸르지오.은곡삼거리,37.46497166666666,127.09470333333331,1
9013758,영등포역2번출구,37.51459,126.907825,3
9013781,영등포아트자이,37.51099,126.898855,4
9013785,영등포푸르지오,37.511761666666665,126.90345833333336,5
9013796,신도림역,37.51045666666666,126.89005166666666,4
9013805,고양중학교,37.64993166666667,126.88334666666668,3
9013827,봉천사거리.위버폴리스,37.482753333333335,126.95350833333332,2
9013867,서울역공항철도15번출구.국립극단,37.55310833333333,126.96890666666668,1
9013910,금강수목원아파트,37.48945833333333,126.83445833333332,40
9013931,동부골든아파트후문,37.49964666666666,126.841925,4
9013950,송파더센트레.송례초앞,37.478535,127.13915666666664,1
9014049,서초호반써밋,37.45762,127.01465000000002,2
9014067,서울난향초등학교.난향동주민센터,37.46265666666667,126.91883333333332,1
9014113,대림e편한세상1단지,37.61229166666667,126.90610166666666,1
9014140,필리핀대사관,37.540705,126.99511833333332,1
9014159,영등포동.영등포푸르지오아파트,37.51102,126.90539833333332,1
9014249,오남중학교.삼미주택,37.48844999999999,126.83677166666666,4
9014291,연지타운2단지,37.482035,126.84490833333332,5
9014344,망원파출소.롯데장학관,37.55346,126.90274666666669,5
9014366,길상사,37.59834666666666,126.99386,3
9014378,성북동성당,37.59547666666666,126.99765333333336,1
9014424,세계문화유산정릉,37.60153666666667,127.00967333333334,3
9014464,강남현대힐스테이트에코,37.47504666666667,127.10493333333334,1
9014557,개봉역.림괄아파트,37.493768333333335,126.85872666666668,1
9014561,DMC파크뷰자이,37.57365333333333,126.91642500000002,1
9014818,신길GS자이아파트정문,37.50616333333333,126.917185,1
9015382,덕은교.은평차고지앞,37.590001666666666,126.88345833333332,12
9015418,행신동삼거리.무원마을10단지,37.61898,126.83146166666666,1
9030016,신사사거리,37.59576666666667,126.90882333333332,1
9030017,현대아파트앞,37.59363666666666,126.90771333333332,5
9030056,은평터널앞,37.59165333333333,126.90584333333332,5
9030062,월드컵파크7단지,37.581876666666666,126.87896333333336,161
9030064,월드컵경기장서측.문화비축기지,37.569280000000006,126.89548,1
9030065,월드컵파크2단지.에스플렉스센터,37.57538,126.89030166666667,2
9030066,신수중학교,37.54548166666667,126.93275833333334,1
9030090,북가좌초교.DMC현대아파트,37.576728333333335,126.90837833333332,9
9030238,국립암센터,37.665353333333336,126.78343833333332,2
9030426,행주산성입구.행주내동,37.60117,126.828095,1
9030432,목동역,37.525796666666665,126.86540166666668,168
9030434,수궁119안전센터,37.496815,126.82959666666666,34
9030448,서울강서우체국,37.56461,126.84005166666664,10
9030450,천왕역4번출구,37.48587833333333,126.83935666666666,4
9030458,문래자이아파트,37.516625,126.89458666666664,1
9030460,목동대학학원,37.52495666666667,126.87331333333334,8
9030481,성공회대학교유한공고앞,37.489446666666666,126.825045,116
9030613,가양동CJ주식회사,37.566813333333336,126.84406666666668,150
9030665,대일관광고.푸른마을3단지,37.51131833333333,126.835885,2
9030676,목동10단지,37.51908666666667,126.856655,95
9030690,신목중학교,37.53712166666666,126.8719,3
9030692,푸른수목원후문.저수지앞,37.483781666666665,126.822295,41
9030700,매화빌라,37.47671166666667,126.82332,30
9030865,대림동현대3차아파트,37.504445,126.89641833333332,4
9030866,YDP미래평생학습관,37.503785,126.895505,21
9030868,성원아파트.한국상하수도협회,37.50257666666666,126.896755,1
9030869,베뢰아국제대학원대학교,37.50107166666667,126.89896666666668,3
9030877,중앙대정문,37.50723666666667,126.95911333333332,5
9030889,신길우성1차.건영아파트,37.50605666666667,126.89958833333334,3
9030893,도림동자치회관,37.50937166666667,126.90773,3
9030894,도림동자치회관,37.50955,126.90755,1
9031063,대성유니드아파트,37.501195,126.902755,4
9031143,금천우체국.독산1동주민센터,37.46978,126.89727,2
9031155,에이스하이엔드10차,37.46855666666667,126.88695166666666,16
9031178,제일모직아울렛,37.474538333333335,126.88609,3
9031403,포이사거리삼호물산,37.47845,127.045145,4
9031751,인덕대학교,37.62865833333333,127.055175,1
9032142,효창운동장.효창동주민센터,37.542225,126.96183333333332,1
9032510,독립문공원.극동아파트,37.57183166666667,126.959365,8
9032602,마장축산물시장,37.57020666666666,127.03747166666666,1
9032631,사천교,37.56755833333333,126.91815333333334,3
9032641,한서고등학교.보람아파트,37.57485833333333,126.81143833333331,8
9032645,온수동종점,37.49196833333333,126.82122,31
9032729,한국출판콘텐츠센터,37.54468166666666,126.93539166666666,3
9032746,예림디자인고.오류고.서울공연예술고,37.498605,126.82924166666665,90
9032829,산천동리버힐삼성아파트,37.53451333333333,126.95124,1
9032830,원효2동주민센터,37.53449333333333,126.951395,2
9033125,목동14단지C상가앞,37.514046666666665,126.87417666666668,7
